centro_codigo;centro_nombre;centro_tipo_codigo;centro_tipo_desc_abreviada;centro_tipo_descripcion;centro_titularidad;centro_titular;dat_codigo;dat_nombre;direccion_via_tipo;direccion_via_nombre;direccion_numero;direccion_codigo_postal;municipio_codigo;municipio_nombre;distrito_codigo;distrito_nombre;contacto_telefono1;contacto_telefono2;contacto_telefono3;contacto_telefono4;contacto_fax;contacto_web;contacto_email1;LATITUD;LONGITUD
28060245;LAS CASTAÑERAS;14;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;2;Madrid-Sur;CALLE;de Andalucía;8;28939;15;Arroyomolinos;;;916091283;;;;;http://www.educa.madrid.org/cp.lascastaneras.arroyomolinos;cp.lascastaneras.arroyomolinos@educa.madrid.org;40,27411691;-3,91864073
28060257;LEONARDO DA VINCI;14;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;2;Madrid-Sur;CALLE;del Eucalipto;37;28935;92;Móstoles;;;916479401;;;;916479326;http://www.educa.madrid.org/cp.leonardodavinci.mostoles;cp.leonardodavinci.mostoles@educa.madrid.org;40,31292033;-3,92529789
28060269;AGORA;14;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;2;Madrid-Sur;CALLE;Miguel Indurain;s/n;28690;26;Brunete;;;918165001;918164559;;;918164559;http://www.educa.madrid.org/cp.agora.brunete;cp.agora.brunete@educa.madrid.org;40,40713317;-3,99517652
28060270;SALVADOR DALI;70;CP INF-PRI-SEC;COLEGIO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PÚBLICO;COMUNIDAD DE MADRID;2;Madrid-Sur;CALLE;de la Tia Javiera;s/n;28942;58;Fuenlabrada;;;916046230;;;;916047303;http://www.educa.madrid.org/cp.salvadordali.fuenlabrada;cp.salvadordali.fuenlabrada@educa.madrid.org;40,30378836;-3,84232034
28060282;DÑA. LEONOR DEL ALAMO;14;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;2;Madrid-Sur;CALLE;Rosalía de Castro;4;28342;161;Valdemoro;;;918762311;;;;918762344;http://www.educa.madrid.org/cp.leonordelalamo.valdemoro;cp.leonordelalamo.valdemoro@educa.madrid.org;40,19477289;-3,69043765
28060294;ELOY SAAVEDRA;14;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;2;Madrid-Sur;CALLE;Timanfaya;1;28350;40;Ciempozuelos;;;918931680;;;;918015202;http://www.educa.madrid.org/cp.eloysaavedra.ciempozuelos;cp.eloysaavedra.ciempozuelos@educa.madrid.org;40,15268243;-3,62680838
28060300;LA GARENA;14;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;3;Madrid-Este;CALLE;Arturo Soria;3;28806;5;Alcalá de Henares;;;918863534;;;;918863556;http://www.educa.madrid.org/cp.lagarena.alcala;cp.lagarena.alcala@educa.madrid.org;40,48332412;-3,3879892
28060312;DULCE CHACON;14;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;3;Madrid-Este;CALLE;Federica Montseny;3;28521;123;Rivas-Vaciamadrid;;;914853408;;;;916702214;http://www.educa.madrid.org/cp.dulcechacon.rivas;cp.dulcechacon.rivas@educa.madrid.org;40,33621563;-3,51458818
28060324;TERESA BERGANZA;14;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;4;Madrid-Oeste;CALLE;de Tomás Bretón;4;28660;22;Boadilla del Monte;;;916325553;;;;916339746;http://www.educa.madrid.org/cp.teresaberganza.boadilla;cp.teresaberganza.boadilla@educa.madrid.org;40,40289414;-3,8861435
28060336;CANTOS ALTOS;14;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;4;Madrid-Oeste;CMNO;de la Fonda;s/n;28400;47;Collado Villalba;;;918499966;653631161;;;918498568;http://www.educa.madrid.org/cp.cantosaltos.colladovillalba;cp.cantosaltos.colladovillalba@educa.madrid.org;40,63421443;-3,99864701
28060348;EL CANTIZAL;70;CP INF-PRI-SEC;COLEGIO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PÚBLICO;COMUNIDAD DE MADRID;4;Madrid-Oeste;AVDA;de Atenas;s/n;28232;127;Rozas de Madrid, Las;;;916030099;916030938;;;916317527;http://www.educa.madrid.org/cp.elcantizal.lasrozas;cp.elcantizal.lasrozas@educa.madrid.org;40,51887837;-3,92252833
28060351;EL RASO;14;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;4;Madrid-Oeste;CALLE;del Raso;6;28411;90;Moralzarzal;;;918421080;;;;918421080;http://www.educa.madrid.org/cp.elraso.moralzarzal;cp.elraso.moralzarzal@educa.madrid.org;40,68249581;-3,97280107
28060361;SAN BARTOLOME;14;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;4;Madrid-Oeste;PLAZA;de San Bartolomé;1;28214;56;Fresnedillas de la Oliva;;;918989257;918989494;;;918989336;http://www.educa.madrid.org/cp.sanbartolome.fresnedillas;cp.sanbartolome.fresnedillas@educa.madrid.org;40,49104773;-4,16693344
28060373;LAZARO CARRETER;42;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;COMUNIDAD DE MADRID;3;Madrid-Este;CALLE;Pio Baroja;7;28806;5;Alcalá de Henares;;;918770290;;;;918833019;http://www.educa.madrid.org/ies.lazarocarreter.alcala;ies.lazarocarreter.alcala@educa.madrid.org;40,50463328;-3,37344154
28060385;MIGUEL DE CERVANTES;42;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;COMUNIDAD DE MADRID;3;Madrid-Este;AVDA;del Conde de Coruña;31;28814;53;Daganzo de Arriba;;;918841825;;;;918841830;http://www.educa.madrid.org/ies.migueldecervantes.daganzo;ies.migueldecervantes.daganzo@educa.madrid.org;40,54484179;-3,46264916
28060397;DON PELAYO;42;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;COMUNIDAD DE MADRID;3;Madrid-Este;CALLE;Joaquín Sorolla;s/n;28810;172;Villalbilla;;;918793960;;;;918793470;http://www.educa.madrid.org/ies.donpelayo.villalbilla;ies.donpelayo.villalbilla@educa.madrid.org;40,44946635;-3,35195617
28060415;YELLOWSTONE;8;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;PEREZ AGUIAR, S.L.;4;Madrid-Oeste;CALLE;Peguerinos;4;28231;127;Rozas de Madrid, Las;;;916388825;646154039;;;;;escuelainfantilyellowstone@gmail.com;40,48516128;-3,86506636
28060439;LOS PECES;8;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;ESCUELA INFANTIL LOS PECES, S.L.L.;3;Madrid-Este;CALLE;el Requiebro;5;28816;32;Camarma de Esteruelas;;;918857884;646704280;;;;http://www.lospeces.info;info@lospeces.info;40,54782143;-3,37920841
28060440;CENTRO BOBATH ESPAÑA;21;CPR EE;CENTRO PRIVADO DE EDUCACIÓN ESPECIAL;PRIVADO CONCERTADO;FUNDACION BOBATH;5;Madrid-Capital;CALLE;del Mirador de la Reina;115;28035;79;Madrid;8;Fuencarral-El Pardo;913767190;;;;913763588;http://www.fundacionbobath.org;cc.centrobobath.madrid@educa.madrid.org;40,49079633;-3,71989417
28060464;ATENPACE;21;CPR EE;CENTRO PRIVADO DE EDUCACIÓN ESPECIAL;PRIVADO CONCERTADO;ASOCIACION AYUDA ATENCION AL PARALITICO CEREBRAL (ATENPACE);5;Madrid-Capital;CALLE;de las Islas Marquesas;27;28035;79;Madrid;8;Fuencarral-El Pardo;913167446;;;;913163215;http://www.atenpace.org;cc.atenpace.madrid@educa.madrid.org;40,47638634;-3,72640575
28060476;YAKI;8;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;EIYAKI, S.L.;5;Madrid-Capital;AVDA;de Ramón y Cajal;49;28016;79;Madrid;5;Chamartín;915190127;669627216;;;;www.eiyaki.com;info@eiyaki.com;40,45253393;-3,67069716
28060488;REINA CRISTINA III;8;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;CENTRO DE EDUCACION INFANTIL REINA CRISTINA, S.L.;3;Madrid-Este;CALLE;Brigadas Internacionales;4;28805;5;Alcalá de Henares;;;918024712;605842065;;;;http://www.reinacristina.info;gestion@reinacristina.info;40,50921719;-3,35393261
28060491;COLEGIO NUESTRA SEÑORA DE SCHOENSTATT;72;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO;INSTITUTO SECULAR DE SCHÖENSTATT HERMANAS DE MARIA;4;Madrid-Oeste;CMNO;Alcorcón;17;28223;115;Pozuelo de Alarcón;;;917159226;;;;;http://www.colegioschoenstatt.es;secretaria@cnsschoenstatt.es;40,43271669;-3,81345067
28060506;CENTRO DE HUMANIZACION DE LA SALUD;58;CPR FPE;CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA;PRIVADO CONCERTADO;ORDEN MINISTROS DE LOS ENFERMOS (RELIGIOSOS CAMILOS);1;Madrid-Norte;CALLE;sector escultores;39;28760;903;Tres Cantos;;;918060696;606905130;;;918040033;;cc.centrohumanizacionsalud.trescantos@educa.madrid.org;40,61588145;-3,71448482
28060521;FANTASY SCHOOL;8;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;SONIA MARÍA CERQUEIRAS TORRADO Y ARÁNZAZU LÓPEZ LÓPEZ;3;Madrid-Este;AVDA;de la Alcarria;7;28806;5;Alcalá de Henares;;;912618668;;;;;;escuelainfantilfantasyschool@gmail.com;40,49209485;-3,36432124
28060543;ARLEQUIN;8;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;LEGASANFER, S.L.;2;Madrid-Sur;CALLE;de Turquía;11;28943;58;Fuenlabrada;;;916078568;645861700;;;;http://www.eiarlequin.com;info@eiarlequin.com;40,2795057;-3,80734148
28060567;GARABATO;8;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;LAYRA ENSEÑANZA, S.L.;2;Madrid-Sur;CALLE;Pintor Salvador Dalí;3;28933;92;Móstoles;;;916186163;;;;;;raqueltinocoalonso1@yahoo.es;40,3318649;-3,87096947
28060580;ESCUELA DE FORMACION ESPEC. IMAGEN DIAG. HOSPITAL CLINICO SAN CARLOS;49;CP FPE;CENTRO PÚBLICO DE FORMACIÓN PROFESIONAL ESPECÍFICA;PÚBLICO-TITULARIDAD PRIVADA;SERVICIO MADRILEÑO DE SALUD;5;Madrid-Capital;CALLE;del Profesor Martín Lagos;s/n;28040;79;Madrid;9;Moncloa-Aravaca;913303583;;;;913303580;http://www.educa.madrid.org/fpe.hospitalclinico.madrid;fpe.hospitalclinico.madrid@educa.madrid.org;40,43987044;-3,71961005
28060592;EL CHALET;8;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;CENTRO DE INFANCIA EL CHALET,  S.L.;2;Madrid-Sur;CALLE;de los Sauces;13;28979;140;Serranillos del Valle;;;918175311;;;;;;eielchalet@yahoo.es;40,20643901;-3,87926751
28060609;LA GUARDERIA;8;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;EMMA GARCIA CIFUENTES;1;Madrid-Norte;AVDA;de Castilla-la Mancha;162;28701;134;San Sebastián de los Reyes;;;916513018;677408489;;;;;eilaguarderia@hotmail.com;40,55852286;-3,63908232
28060610;NEMOMARLIN RIVAS;8;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;JACAR EDUCA S.L..;3;Madrid-Este;CALLE;del Jazmín;11;28523;123;Rivas-Vaciamadrid;;;916665391;626125802;;;;http://escuelanemomarlin.com;rivas@escuelanemomarlin.com;40,36443329;-3,54392944
28060622;RODARI;3;EEI;ESCUELA INFANTIL;PÚBLICO;COMUNIDAD DE MADRID;2;Madrid-Sur;AVDA;de Villaviciosa;s/n;28922;7;Alcorcón;;;914983313;;;;;http://www.educa.madrid.org/eei.rodari.alcorcon;eei.rodari.alcorcon@educa.madrid.org;40,35015308;-3,83434806
28060634;EL REGAJAL;3;EEI;ESCUELA INFANTIL;PÚBLICO;AYUNTAMIENTO;2;Madrid-Sur;CALLE;La Imago;s/n;28300;13;Aranjuez;;;918090252;;;;918090253;http://www.educa.madrid.org/eei.numerodos.aranjuez;eei.numerodos.aranjuez@educa.madrid.org;40,02197835;-3,62220051
28060646;ACHALAY;3;EEI;ESCUELA INFANTIL;PÚBLICO;AYUNTAMIENTO;4;Madrid-Oeste;AVDA;de Isabel de Farnesio;14;28660;22;Boadilla del Monte;;;916326518;618847355;;;;http://www.educa.madrid.org/eei.achalay.boadilla;eei.achalay.boadilla@educa.madrid.org;40,40338073;-3,88730477
28060658;LOS PUERTOS;3;EEI;ESCUELA INFANTIL;PÚBLICO;AYUNTAMIENTO;1;Madrid-Norte;CALLE;de los Tintes;44;28770;45;Colmenar Viejo;;;918456974;;;;918456996;http://www.educa.madrid.org/eei.lospuertos.colmenarviejo;eei.lospuertos.colmenarviejo@educa.madrid.org;40,65477647;-3,76985589
28060661;SIETE ESTRELLAS;6;EEI-CN;ESCUELA  INFANTIL-CASA DE NIÑOS;PÚBLICO;AYUNTAMIENTO;3;Madrid-Este;CALLE;Mayor;29;28596;25;Brea de Tajo;;;673657564;;;;;http://www.educa.madrid.org/cn.numerouno.breadetajo;cn.numerouno.breadetajo@educa.madrid.org;40,22850032;-3,11166683
28060671;EL PRINCIPITO;6;EEI-CN;ESCUELA  INFANTIL-CASA DE NIÑOS;PÚBLICO;AYUNTAMIENTO;2;Madrid-Sur;AVDA;José Fernández Segovia;1;28990;150;Torrejón de Velasco;;;663802339;;;;;http://www.educa.madrid.org/eei.elprincipito.torrejondevelasco;eei.elprincipito.torrejondevelasco@educa.madrid.org;40,18352576;-3,77630781
28060750;CRIOS;8;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;JOSE ANTONIO ARROYO BENITO Y ROCIO PATIÑO PRIETO;4;Madrid-Oeste;CALLE;Comunidad de Valencia;7;28231;127;Rozas de Madrid, Las;;;916393383;616474895;;;;http://www.escuelacrios.es;info@escuelacrios.es;40,48745348;-3,88123715
28060786;ESCUELA EUROPEA AYUDANTES DE DIRECCION;58;CPR FPE;CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA;PRIVADO CONCERTADO;SAINT CHARLES COLLEGE, S.L.;5;Madrid-Capital;CALLE;de Juan Bravo;69;28006;79;Madrid;4;Salamanca;914115320;915634078;;;;http://www.stcc.es;cc.eeayudantesdireccion.madrid@educa.madrid.org;40,43252572;-3,67365797
28060798;SUR-11, GETAFE;5;ZNAS.CN.;ZONA CASAS DE NIÑOS;PÚBLICO;COMUNIDAD DE MADRID;2;Madrid-Sur;AVDA;de España;66;28903;65;Getafe;;;916825253;916950956;;;916834819;http://www.educa.madrid.org/zcn.getafe;zcn.getafe@educa.madrid.org;40,3162425;-3,71753087
28060804;SUR-12, ALCORCON;5;ZNAS.CN.;ZONA CASAS DE NIÑOS;PÚBLICO;COMUNIDAD DE MADRID;2;Madrid-Sur;CALLE;de la Olímpica Conchita Puig;2;28923;7;Alcorcón;;;699505630;;;;;http://www.educa.madrid.org/zcn.alcorcon;zcn.alcorcon@educa.madrid.org;40,34447488;-3,81957198
28060816;PADRE ANTONIO SOLER;16;CIMELPR PRSEC;CENTRO INTEGRADO DE ENSEÑANZAS ARTÍSTICAS ELEMENTALES Y PROFESIONALES DE MÚSICA, EDUCACIÓN PRIMARIA Y SECUNDARIA;PÚBLICO;COMUNIDAD DE MADRID;4;Madrid-Oeste;CALLE;Floridablanca;3;28200;131;San Lorenzo de El Escorial;;;918903611;638378629;;;918905994;http://www.educa.madrid.org/cim.sanlorenzo;cim.sanlorenzo@educa.madrid.org;40,59066595;-4,147109
28060828;TANUCA;8;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;JOSEFA PILAR RUIZ LIFANTE;5;Madrid-Capital;CALLE;de Longares;36;28022;79;Madrid;20;San Blas-Canillejas;722509730;722509730;;;;;tanucaescuelainfantil@gmail.com;40,42836907;-3,60934281
28060841;COSQUILLAS II;8;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;ESCUELA INFANTIL COSQUILLAS, S.L.;5;Madrid-Capital;CALLE;del Teniente Coronel Noreña;26;28045;79;Madrid;2;Arganzuela;915272673;640634908;;;;http://www.escuelainfantilcosquillas.es;eicosquillas@gmail.com;40,38826512;-3,69331685
28060853;LAGARTIJAS II;8;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;LIS CAROLINA ARZA GONZALEZ;1;Madrid-Norte;CALLE;Tarragona;8;28701;134;San Sebastián de los Reyes;;;644396445;;;;;www.escuelainfantillagartijas.es;lagartijasescuelainfantil@hotmail.es;40,55316412;-3,63880696
28060865;JARQUE;4;CPR INF;CENTRO PRIVADO DE EDUCACIÓN INFANTIL;PRIVADO;SARA TESTILLANO BESNARD;2;Madrid-Sur;AVDA;Belén;38;28350;40;Ciempozuelos;;;918934901;;;;918934678;;escuelajarque@jahoo.es;40,15552875;-3,63025139
28060877;MONKEY BANANA;8;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;BANANA Y MELÓN, S.L.;5;Madrid-Capital;CALLE;del Sulfato;9;28021;79;Madrid;17;Villaverde;695427416;637251489;;;;;bananaymelon.sl@gmail.com;40,34708271;-3,71432514
28060890;NANOS;8;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;ADELA LEON COELLO;5;Madrid-Capital;CALLE;de La Bañeza;43;28029;79;Madrid;8;Fuencarral-El Pardo;913861519;686355814;;;;http://www.escuelainfantilnanos.es;adelaleon@escuelainfantilnanos.es;40,47496079;-3,71809701
28060919;LA CASITA VERDE;8;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;GUARDERIA LA CASITA VERDE, S.L.;1;Madrid-Norte;CALLE;del Puente del Grajal;1;28770;45;Colmenar Viejo;;;633235349;634313599;696882713;;;http://www.lacasitaverde.net;lacasitaverde@gmail.com;40,67350154;-3,77983266
28060968;SAN SEBASTIAN DE LOS REYES;31;CEPA;CENTRO PÚBLICO DE EDUCACIÓN DE PERSONAS ADULTAS;PÚBLICO;COMUNIDAD DE MADRID;1;Madrid-Norte;AVDA;de Baunatal (edificio Pablo Iglesias);18;28701;134;San Sebastián de los Reyes;;;916588990;916637864;;;916637864;http://www.educa.madrid.org/cepa.sansebastian;cepa.sansebastian@educa.madrid.org;40,55423414;-3,63262814
28060971;SIERRA DE GUADARRAMA;31;CEPA;CENTRO PÚBLICO DE EDUCACIÓN DE PERSONAS ADULTAS;PÚBLICO;COMUNIDAD DE MADRID;4;Madrid-Oeste;CALLE;de la Dehesa;s/n;28459;46;Collado Mediano;;;918542076;606003448;;;912749987;http://www.educa.madrid.org/cepa.sierradeguadarrama.colladomediano;cepa.sierradeguadarrama.colladomediano@educa.madrid.org;40,69025618;-4,04152073
28060981;TIC-TAC;8;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;OLAYA MATEOS JAVALOYES;3;Madrid-Este;CALLE;Real;48;28860;104;Paracuellos de Jarama;;;654666749;;;;;http://www.tictac.com;centroinfantiltictac@gmail.com;40,50482479;-3,52963616
28061021;HEIDI GARABATOS;8;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;HEIDI GARABATOS, S.A.;2;Madrid-Sur;CALLE;Fénix;s/n;28905;65;Getafe;;;;916826208;;;;;;40,28832818;-3,74800002
28061043;CASA DEL NIÑO;8;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;ASOC. NUESTRA SEÑORA SALUS INFIRMORUM, DIOCESIS DE MADRID;5;Madrid-Capital;CALLE;de Mateo Inurria;20;28036;79;Madrid;5;Chamartín;913591786;648206764;;;;www.saluscasadelnino.es;casadelnino@salusinfirmorum.es;40,46707906;-3,68374639
28061055;CASCABEL;8;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;CHIQUI SANSE, S.L.;1;Madrid-Norte;AVDA;de Castilla y León;06-ago;28702;134;San Sebastián de los Reyes;;;916528107;646781094;679359692;;;http://www.escuelainfantilcascabel.es/;sarajimenez22@yahoo.es;40,56135679;-3,62994292
28061067;LA JIRAFA;8;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;LA JIRAFA, S.L.;5;Madrid-Capital;CALLE;de las Sicelidas;6;28043;79;Madrid;16;Hortaleza;913003491;;;;913003491;;NUEVOSPROYECTOSEI@HOTMAIL.COM;40,463607;-3,63707312
28061079;ESCUELA DE CIENCIAS SOCIALES Y DE LA SALUD;58;CPR FPE;CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA;PRIVADO;FUNDACION IBEROAMERICANA DE CIENCIAS SOCIALES Y DE LA SALUD;5;Madrid-Capital;CALLE;de la Fuente del Rey;2;28023;79;Madrid;9;Moncloa-Aravaca;913345500;;;;;www.escuelacss.com;info@escuelacss.com;40,45559543;-3,76794337
28061092;ESCUELA POPULAR DE PROSPERIDAD;37;CPRIEPA;CENTRO PRIVADO DE EDUCACIÓN DE PERSONAS ADULTAS;PRIVADO;ASOCIACION CULTURAL ESCUELA POPULAR DE PROSPERIDAD;5;Madrid-Capital;CALLE;de Luis Cabrera;19;28002;79;Madrid;5;Chamartín;915627019;;;;;;;40,44207994;-3,67594654
28061110;CUATRO PECAS EL CARMEN;8;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;ANTONIA MORENO MARTINEZ;5;Madrid-Capital;CALLE;del Capitán Salazar Martínez;9;28005;79;Madrid;1;Centro;913657910;659595271;659595271;659595271;659595271;;cuatropecas@gmail.com;40,4075769;-3,71025019
28061134;CANGURITO;8;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;GHOSTLAND EDUCACION, S.L.;5;Madrid-Capital;CALLE;del General Aranaz;65;28027;79;Madrid;15;Ciudad Lineal;917422469;677934452;;;;http://www.cangurito.com;cangurito@cangurito.com;40,44503477;-3,6411782
28061158;EL BOSQUE DE PULGARCITO;8;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;SILVIA HERNÁNDEZ MARTÍNEZ;4;Madrid-Oeste;CALLE;de los Berrocales;22;28430;10;Alpedrete;;;918571314;655505284;918572666;;918578176;;ei.pulgarcito@yahoo.es;40,65761598;-4,02770516
28061183;EDUCANDO PITUFOS;8;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;EDUCANDO JUNTOS, S.L.;5;Madrid-Capital;CALLE;de los Reyes Magos;6;28009;79;Madrid;3;Retiro;910869437;;;;;;direccion@escuelaeducando.com;40,4116818;-3,67468761
28061195;LA GRAN FAMILIA;8;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;OSCAR DIEZ RODRIGALVAREZ;3;Madrid-Este;CALLE;Dámaso Alonso;7;28806;5;Alcalá de Henares;;;918808872;601282931;;;;http://www.lagranfamilia.es;escuelainfantil@lagranfamilia.es;40,49360353;-3,37428902
28061201;LA CASITA;8;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;ESPERANZA DE LARA DEL OLMO;1;Madrid-Norte;CALLE;del Bachiller Alonso López;5;28100;6;Alcobendas;;;916529075;606288270;601373481;;;www.lacasitaalcobendas.com;espedelara16@gmail.com;40,54440275;-3,63312609
28061249;LOS PINGÜINETES;8;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;BULLIDO Y FLOR, S.L.;2;Madrid-Sur;AVDA;de la Reina Sofía;34;28819;74;Leganés;;;914960186;;;;914960186;;eipinguinetes@hotmail.com;40,34288224;-3,74607084
28061262;MIS-MIS;3;EEI;ESCUELA INFANTIL;PÚBLICO-TITULARIDAD PRIVADA;MINISTERIO DE INCLUSIÓN, SEGURIDAD SOCIAL Y MIGRACIONES;5;Madrid-Capital;CALLE;de José Abascal;39;28003;79;Madrid;7;Chamberí;629351330;629351330;;;;;mismis@workandlife.com;40,43866652;-3,69701786
28061274;TOSCANA GARDEN;8;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;Mª. CONSUEL0 Y Mª. CRISTINA JIMENEZ HIDALGO;5;Madrid-Capital;CALLE;de Toscana;114;28032;79;Madrid;20;San Blas-Canillejas;;913134446;;;;;toscana@escuelasinfantilesgarden.es;40,41829237;-3,61361318
28061286;GSD EL ESCORIAL;72;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;GREDOS SAN DIEGO, SDAD. COOP. MADRILEÑA;4;Madrid-Oeste;CALLE;Principal;1;28292;54;Escorial, El;;;918533521;917861347;;;918534907;https://www.gsdeducacion.com/ ;cc.gredossd.elescorial@educa.madrid.org;40,58578928;-4,04588921
28061298;COLEGIO INTERNACIONAL KOLBE;72;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;COLEGIO INTE.KOLBE, S.L.Y CIA, SOC.EN COMANDITA POR ACCIONES;4;Madrid-Oeste;AVDA;Universidad;4;28691;176;Villanueva de la Cañada;;;918117681;;;;918117684;http://www.colegiokolbe.com;cc.kolbe.villanuevadelacanada@educa.madrid.org;40,44981093;-3,99278693
28061316;KIDDY LANE SCHOOL;8;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;ROSE Y SILVIA, S.L. UNIPERSONAL;1;Madrid-Norte;AVDA;Pablo Iglesias;s/n;28100;6;Alcobendas;;;627138429;910110971;;;;http://www.kiddylaneschool.com;info@kiddylaneschool.com;40,54952627;-3,65618067
28061328;TU JARDIN CON ENANITOS;8;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;JARDÍN CON ENANITOS, S.L.;1;Madrid-Norte;SECT;Descubridores;48;28760;903;Tres Cantos;;;918045491;653784850;;;;http://www.tujardinconenanitos.es;eitujardinconenanitos@gmail.com;40,61008336;-3,71682269
28061331;SUECIA GARDEN;8;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;CRISTINA JIMENEZ HIDALGO;5;Madrid-Capital;CALLE;de Suecia;11;28022;79;Madrid;20;San Blas-Canillejas;;917759557;;;;;suecia@escuelasinfantilesgarden.es;40,42251022;-3,60819366
28061341;MICOS;8;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;V3M PROYECTO MICOS, S.L.;2;Madrid-Sur;AVDA;Quitapesares;27;28670;181;Villaviciosa de Odón;;;695350891;678646033;917653077;;;www.escuelainfantilmicos.es;info@escuelainfantilmicos.es;40,35047742;-3,89693796
28061377;MI CASITA;8;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;EDUCACION INFANTIL LEONOR, S.L.;3;Madrid-Este;LUGAR;Ciudad Residencial Universitaria;2;28805;5;Alcalá de Henares;;;918835984;670448052;;;;;alfredo@escuelainfantilmicasita.com;40,50758685;-3,34790453
